DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Wave Power,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Primary -> Points off,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Secondary 1 -> Points off,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Secondary 2 -> Points off,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Secondary 3 -> Points off,Wind Direction (NSEW),Wind Direction (Human Relation),Wind Direction (Angle),Primary Wind Speed,Wind -> Points off
Santa Clause,Tuesday-26-10PM,26 November 2024: 7:10PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Tuesday', 'November', 26, 2024, '10PM']",0.4,SSW,20.0,14.0,127,0.4,SSW,20,14.0,1.0,0.4,WSW,7.0,76.0,1.0,0.2,SSW,12.0,27.0,1.0,,,,,,WNW,cross-on,108.0,5.0,5.0
Santa Clause,Tuesday-26-1PM,26 November 2024: 7:10PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Tuesday', 'November', 26, 2024, '1PM']",0.5,W,7.0,79.0,90,0.5,W,7,79.0,2.0,0.3,SSW,21.0,18.0,1.0,0.2,SSW,12.0,27.0,1.0,,,,,,SSE,glass,327.0,5.0,5.0
Santa Clause,Wednesday-27-7AM,26 November 2024: 7:10PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Wednesday', 'November', 27, 2024, '7AM']",0.5,S,19.0,11.0,190,0.5,S,19,11.0,2.0,0.5,W,3.0,90.0,2.0,0.4,WSW,6.0,76.0,1.0,0.2,S,12.0,-0.0,2.0,NNW,glass,160.0,5.0,3.0
Santa Clause,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Saturday', 'November', 30, 2024, '1AM']",0.4,SSW,14.0,14.0,64,0.4,SSW,14,14.0,1.0,0.3,W,7.0,90.0,2.0,0.2,W,13.0,90.0,2.0,,,,,,NNE,off,202.0,10.0,1.0
Santa Clause,Monday-2-1AM,01 December 2024: 12:19PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Monday', 'December', 2, 2024, '1AM']",0.7,W,17.0,98.0,273,0.7,W,17,98.0,2.0,0.3,SW,18.0,45.0,0.0,0.3,SSW,12.0,18.0,1.0,0.1,W,6.0,90.0,2.0,NNW,glass,157.0,5.0,3.0
Santa Clause,Sunday-1-10PM,01 December 2024: 12:19PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Sunday', 'December', 1, 2024, '10PM']",0.7,W,17.0,98.0,297,0.7,W,17,98.0,2.0,0.3,SSW,12.0,18.0,1.0,0.2,SSW,18.0,27.0,1.0,0.1,W,6.0,90.0,2.0,NNW,cross-off,158.0,5.0,3.0
Santa Clause,Sunday-1-7PM,01 December 2024: 12:19PM,Santa Barbara County,Santa Barbara County,Santa Clause,"['Sunday', 'December', 1, 2024, '7PM']",0.7,W,18.0,98.0,307,0.7,W,18,98.0,2.0,0.3,SSW,12.0,18.0,1.0,0.2,W,11.0,90.0,2.0,0.1,W,7.0,90.0,2.0,NNW,cross-off,157.0,5.0,3.0
Santa Cruz - 26th,Saturday-30-1PM,30 November 2024: 12:33PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Saturday', 'November', 30, 2024, '1PM']",0.5,S,13.0,11.0,90,0.5,S,13,11.0,2.0,0.4,WNW,12.0,117.0,3.0,0.2,WSW,7.0,63.0,1.0,,,,,,SE,cross-on,313.0,5.0,7.0
Santa Cruz - 26th,Friday-29-1PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,15.0,8.0,209,0.7,S,15,8.0,2.0,0.4,WNW,13.0,104.0,3.0,0.3,WSW,8.0,72.0,1.0,-0.2,N,6.0,180.0,6.0,ENE,cross,241.0,5.0,4.0
Santa Cruz - 26th,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Saturday', 'November', 30, 2024, '1AM']",0.6,S,14.0,9.0,150,0.6,S,14,9.0,2.0,0.4,WNW,12.0,104.0,3.0,0.2,WSW,7.0,63.0,1.0,-0.3,NE,2.0,225.0,8.0,NE,cross-off,215.0,10.0,3.0
Santa Cruz - 26th,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Saturday', 'November', 30, 2024, '7AM']",0.5,S,14.0,11.0,97,0.5,S,14,11.0,2.0,0.4,WNW,12.0,104.0,3.0,0.2,WSW,7.0,63.0,1.0,-0.3,NE,3.0,225.0,8.0,NE,cross-off,214.0,10.0,3.0
Santa Cruz - 26th,Tuesday-26-10PM,26 November 2024: 7:10PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Tuesday', 'November', 26, 2024, '10PM']",0.7,WNW,9.0,117.0,134,0.7,WNW,9,117.0,3.0,0.4,WNW,13.0,104.0,3.0,0.4,S,21.0,-0.0,2.0,,,,,,NNE,cross-off,196.0,10.0,2.0
Santa Cruz - 26th,Wednesday-27-10AM,26 November 2024: 7:10PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Wednesday', 'November', 27, 2024, '10AM']",0.8,S,19.0,7.0,480,0.8,S,19,7.0,2.0,0.6,WNW,8.0,121.0,3.0,0.4,WNW,12.0,117.0,3.0,,,,,,NNE,cross-off,211.0,10.0,2.0
Santa Cruz - 26th,Wednesday-27-4AM,26 November 2024: 7:10PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Wednesday', 'November', 27, 2024, '4AM']",0.7,S,20.0,8.0,373,0.7,S,20,8.0,2.0,0.6,WNW,8.0,121.0,3.0,0.4,WNW,13.0,104.0,3.0,,,,,,NNE,cross-off,199.0,10.0,2.0
Santa Cruz - 26th,Sunday-1-10AM,01 December 2024: 12:19PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Sunday', 'December', 1, 2024, '10AM']",1.3,WNW,18.0,108.0,994,1.3,WNW,18,108.0,3.0,0.5,WNW,11.0,112.0,3.0,0.4,SSW,13.0,14.0,1.0,,,,,,E,cross-on,270.0,5.0,5.0
Santa Cruz - 26th,Monday-2-7AM,01 December 2024: 12:19PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Monday', 'December', 2, 2024, '7AM']",1.6,WNW,16.0,105.0,1165,1.6,WNW,16,105.0,3.0,0.5,SW,18.0,37.0,0.0,0.3,SSW,12.0,18.0,1.0,,,,,,NNE,cross-off,209.0,5.0,2.0
Santa Cruz - 26th,Monday-2-10AM,01 December 2024: 12:19PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Monday', 'December', 2, 2024, '10AM']",1.5,WNW,15.0,106.0,986,1.5,WNW,15,106.0,3.0,0.5,SW,18.0,37.0,0.0,0.3,SSW,12.0,18.0,1.0,,,,,,ENE,glass,249.0,5.0,4.0
Santa Cruz - 26th,Sunday-1-7AM,01 December 2024: 12:19PM,Santa Cruz County,Santa Cruz County,Santa Cruz - 26th,"['Sunday', 'December', 1, 2024, '7AM']",1.0,WNW,19.0,107.0,755,1.0,WNW,19,107.0,3.0,0.5,WNW,11.0,112.0,3.0,0.4,SSW,13.0,14.0,1.0,,,,,,NE,cross-off,223.0,10.0,3.0
Santa Cruz Harbour,Saturday-30-1PM,30 November 2024: 12:33PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Saturday', 'November', 30, 2024, '1PM']",0.5,S,13.0,11.0,90,0.5,S,13,11.0,1.0,0.2,WSW,7.0,63.0,2.0,-0.4,WNW,12.0,117.0,4.0,,,,,,SE,cross,313.0,5.0,4.0
Santa Cruz Harbour,Monday-2-1PM,01 December 2024: 12:19PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Monday', 'December', 2, 2024, '1PM']",0.4,SW,18.0,34.0,78,0.4,SW,18,34.0,1.0,0.3,SSW,12.0,18.0,0.0,-1.5,WNW,15.0,106.0,4.0,,,,,,W,cross-on,86.0,5.0,6.0
Santa Cruz Harbour,Sunday-1-4PM,01 December 2024: 12:19PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Sunday', 'December', 1, 2024, '4PM']",0.4,SSW,12.0,14.0,50,0.4,SSW,12,14.0,0.0,-0.4,WNW,11.0,117.0,4.0,-1.5,WNW,17.0,106.0,4.0,,,,,,W,glass,82.0,0.0,6.0
Santa Cruz Harbour,Friday-29-7PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Friday', 'November', 29, 2024, '7PM']",0.6,S,14.0,9.0,153,0.6,S,14,9.0,1.0,0.3,WSW,7.0,72.0,2.0,-0.3,NNW,6.0,162.0,6.0,-0.4,WNW,12.0,117.0,4.0,NNE,off,205.0,10.0,1.0
Santa Cruz Harbour,Sunday-1-1AM,30 November 2024: 12:33PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,89,0.5,S,13,11.0,1.0,-0.3,N,7.0,180.0,7.0,-0.4,WNW,12.0,117.0,4.0,-0.6,WNW,20.0,108.0,4.0,NE,off,220.0,10.0,0.0
Santa Cruz Harbour,Tuesday-26-10PM,26 November 2024: 7:10PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Tuesday', 'November', 26, 2024, '10PM']",0.4,S,21.0,-0.0,134,0.4,S,21,-0.0,1.0,-0.4,WNW,13.0,104.0,4.0,-0.7,WNW,9.0,117.0,4.0,,,,,,NNE,cross-off,196.0,10.0,1.0
Santa Cruz Harbour,Wednesday-27-10AM,26 November 2024: 7:10PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Wednesday', 'November', 27, 2024, '10AM']",0.8,S,19.0,7.0,480,0.8,S,19,7.0,1.0,-0.4,WNW,12.0,117.0,4.0,-0.6,WNW,8.0,121.0,4.0,,,,,,NNE,off,211.0,10.0,1.0
Santa Cruz Harbour,Wednesday-27-4AM,26 November 2024: 7:10PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Wednesday', 'November', 27, 2024, '4AM']",0.7,S,20.0,8.0,373,0.7,S,20,8.0,1.0,-0.4,WNW,13.0,104.0,4.0,-0.6,WNW,8.0,121.0,4.0,,,,,,NNE,cross-off,199.0,10.0,1.0
Santa Cruz Harbour,Wednesday-27-7AM,26 November 2024: 7:10PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Wednesday', 'November', 27, 2024, '7AM']",0.8,S,19.0,7.0,480,0.8,S,19,7.0,1.0,0.4,SSW,12.0,14.0,0.0,-0.8,WNW,13.0,113.0,4.0,,,,,,NNE,off,205.0,10.0,1.0
Santa Maria Rivermouth,Friday-29-1PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Friday', 'November', 29, 2024, '1PM']",0.6,SSW,15.0,31.0,142,0.6,SSW,15,31.0,1.0,0.4,WNW,13.0,104.0,3.0,0.4,WSW,8.0,76.0,1.0,,,,,,NNW,cross,161.0,10.0,5.0
Santa Maria Rivermouth,Saturday-30-7PM,30 November 2024: 12:33PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Saturday', 'November', 30, 2024, '7PM']",0.4,SSW,13.0,27.0,68,0.4,SSW,13,27.0,1.0,0.4,WNW,12.0,104.0,3.0,0.2,WSW,7.0,63.0,1.0,,,,,,WNW,on,106.0,10.0,7.0
Santa Maria Rivermouth,Friday-29-4PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Friday', 'November', 29, 2024, '4PM']",0.6,SSW,14.0,31.0,140,0.6,SSW,14,31.0,1.0,0.4,WNW,13.0,104.0,3.0,0.3,WSW,8.0,72.0,1.0,,,,,,NW,cross-on,137.0,10.0,6.0
Santa Maria Rivermouth,Tuesday-26-10PM,26 November 2024: 7:10PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Tuesday', 'November', 26, 2024, '10PM']",0.6,WNW,10.0,121.0,216,0.6,WNW,10,121.0,3.0,0.5,SSW,20.0,22.0,1.0,0.4,WSW,6.0,63.0,1.0,,,,,,NNW,cross,160.0,10.0,5.0
Santa Maria Rivermouth,Tuesday-26-1PM,26 November 2024: 7:10PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Tuesday', 'November', 26, 2024, '1PM']",0.6,SW,7.0,51.0,260,0.6,SW,7,51.0,0.0,0.5,WNW,8.0,112.0,3.0,0.5,SSW,21.0,22.0,1.0,,,,,,SSW,cross,21.0,5.0,5.0
Santa Maria Rivermouth,Friday-29-10PM,29 November 2024: 7:21PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Friday', 'November', 29, 2024, '10PM']",0.6,SSW,14.0,31.0,138,0.6,SSW,14,31.0,1.0,0.4,WNW,13.0,104.0,3.0,0.3,WSW,7.0,72.0,1.0,,,,,,NE,cross-off,226.0,10.0,2.0
Santa Maria Rivermouth,Wednesday-27-7AM,26 November 2024: 7:10PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Wednesday', 'November', 27, 2024, '7AM']",0.8,SSW,19.0,23.0,428,0.8,SSW,19,23.0,1.0,0.6,WNW,9.0,108.0,3.0,0.4,WNW,13.0,104.0,3.0,,,,,,NNE,cross-off,209.0,10.0,3.0
Santa Maria Rivermouth,Sunday-1-1PM,01 December 2024: 12:19PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Sunday', 'December', 1, 2024, '1PM']",1.2,WNW,18.0,104.0,961,1.2,WNW,18,104.0,3.0,0.5,WNW,11.0,112.0,3.0,0.4,SW,12.0,34.0,0.0,,,,,,W,on,95.0,5.0,8.0
Santa Maria Rivermouth,Wednesday-27-10AM,26 November 2024: 7:10PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Wednesday', 'November', 27, 2024, '10AM']",0.6,SSW,19.0,18.0,280,0.6,SSW,19,18.0,1.0,0.5,NW,9.0,127.0,4.0,0.4,WNW,13.0,104.0,3.0,,,,,,NNE,cross-off,206.0,10.0,3.0
Santa Maria Rivermouth,Sunday-1-10AM,01 December 2024: 12:19PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Sunday', 'December', 1, 2024, '10AM']",1.0,W,19.0,101.0,736,1.0,W,19,101.0,2.0,0.4,WNW,12.0,117.0,3.0,0.4,SSW,12.0,27.0,1.0,,,,,,SW,glass,55.0,5.0,6.0
Santa Maria Rivermouth,Sunday-1-7AM,01 December 2024: 12:19PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Sunday', 'December', 1, 2024, '7AM']",0.8,WNW,19.0,104.0,502,0.8,WNW,19,104.0,3.0,0.4,WNW,12.0,117.0,3.0,0.4,SSW,12.0,27.0,1.0,,,,,,ESE,cross-off,299.0,5.0,1.0
Santa Maria Rivermouth,Monday-2-4AM,01 December 2024: 12:19PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Monday', 'December', 2, 2024, '4AM']",1.5,W,16.0,101.0,1175,1.5,W,16,101.0,2.0,0.4,SW,18.0,45.0,0.0,0.3,WNW,11.0,108.0,3.0,,,,,,N,cross,183.0,5.0,4.0
Santa Maria Rivermouth,Monday-2-1AM,01 December 2024: 12:19PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Monday', 'December', 2, 2024, '1AM']",1.4,WNW,16.0,102.0,1055,1.4,WNW,16,102.0,3.0,0.4,SW,18.0,45.0,0.0,0.4,WNW,11.0,104.0,3.0,,,,,,NW,glass,143.0,5.0,6.0
Santa Maria Rivermouth,Sunday-1-7PM,01 December 2024: 12:19PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Sunday', 'December', 1, 2024, '7PM']",1.4,WNW,17.0,102.0,1217,1.4,WNW,17,102.0,3.0,0.4,WNW,11.0,117.0,3.0,0.4,SW,12.0,34.0,0.0,,,,,,N,glass,178.0,0.0,4.0
Santa Maria Rivermouth,Monday-2-7AM,01 December 2024: 12:19PM,Santa Barbara County,Santa Barbara County,Santa Maria Rivermouth,"['Monday', 'December', 2, 2024, '7AM']",1.5,W,16.0,101.0,1160,1.5,W,16,101.0,2.0,0.4,SW,18.0,45.0,0.0,0.3,WNW,10.0,108.0,3.0,,,,,,NNE,cross-off,195.0,5.0,3.0
Santa Monica Jetties,Tuesday-26-4PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Jetties,"['Tuesday', 'November', 26, 2024, '4PM']",0.4,WSW,7.0,76.0,79,0.4,WSW,7,76.0,2.0,0.3,S,21.0,-0.0,1.0,0.2,SSW,12.0,27.0,0.0,,,,,,SW,cross-on,40.0,5.0,6.0
Santa Monica Jetties,Monday-2-4PM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Santa Monica Jetties,"['Monday', 'December', 2, 2024, '4PM']",0.5,W,16.0,101.0,127,0.5,W,16,101.0,3.0,0.4,SW,16.0,34.0,1.0,0.3,S,11.0,-0.0,1.0,0.3,W,3.0,90.0,3.0,WSW,cross-on,62.0,10.0,5.0
Santa Monica Jetties,Tuesday-26-1PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Jetties,"['Tuesday', 'November', 26, 2024, '1PM']",0.5,W,8.0,79.0,142,0.5,W,8,79.0,3.0,0.4,S,21.0,-0.0,1.0,0.2,SSW,12.0,27.0,0.0,,,,,,SSW,cross-on,26.0,5.0,7.0
Santa Monica Jetties,Friday-29-4PM,29 November 2024: 7:21PM,Los Angeles County,Los Angeles County,Santa Monica Jetties,"['Friday', 'November', 29, 2024, '4PM']",0.5,S,14.0,11.0,107,0.5,S,14,11.0,1.0,0.4,W,8.0,90.0,3.0,0.1,S,10.0,-0.0,1.0,,,,,,NNW,off,161.0,10.0,1.0
Santa Monica Jetties,Sunday-1-10PM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Santa Monica Jetties,"['Sunday', 'December', 1, 2024, '10PM']",0.5,W,18.0,101.0,160,0.5,W,18,101.0,3.0,0.3,SW,18.0,45.0,1.0,0.3,SSW,12.0,18.0,0.0,0.2,W,7.0,90.0,3.0,WNW,glass,103.0,5.0,3.0
Santa Monica Jetties,Friday-29-1PM,29 November 2024: 7:21PM,Los Angeles County,Los Angeles County,Santa Monica Jetties,"['Friday', 'November', 29, 2024, '1PM']",0.5,S,14.0,11.0,107,0.5,S,14,11.0,1.0,0.4,W,8.0,90.0,3.0,0.1,W,14.0,90.0,3.0,,,,,,N,off,179.0,10.0,0.0
Santa Monica Jetties,Wednesday-27-10AM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Jetties,"['Wednesday', 'November', 27, 2024, '10AM']",0.6,S,18.0,9.0,232,0.6,S,18,9.0,1.0,0.4,WSW,6.0,76.0,2.0,0.2,SSW,12.0,27.0,0.0,,,,,,WSW,glass,67.0,5.0,5.0
Santa Monica Jetties,Wednesday-27-1AM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Jetties,"['Wednesday', 'November', 27, 2024, '1AM']",0.6,S,19.0,9.0,273,0.6,S,19,9.0,1.0,0.4,WSW,7.0,76.0,2.0,0.3,SSW,12.0,18.0,0.0,,,,,,WSW,glass,62.0,5.0,5.0
Santa Monica Jetties,Wednesday-27-7PM,27 November 2024: 5:33PM,Los Angeles County,Los Angeles County,Santa Monica Jetties,"['Wednesday', 'November', 27, 2024, '7PM']",0.7,S,18.0,8.0,307,0.7,S,18,8.0,1.0,0.4,WSW,6.0,76.0,2.0,0.2,S,11.0,-0.0,1.0,,,,,,WNW,glass,119.0,0.0,3.0
Santa Monica Ocean Park,Sunday-1-4PM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Santa Monica Ocean Park,"['Sunday', 'December', 1, 2024, '4PM']",0.4,WNW,18.0,104.0,114,0.4,WNW,18,104.0,3.0,0.3,SSW,12.0,18.0,1.0,0.1,SW,16.0,45.0,0.0,,,,,,WSW,on,63.0,10.0,7.0
Santa Monica Ocean Park,Tuesday-26-4PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Ocean Park,"['Tuesday', 'November', 26, 2024, '4PM']",0.4,WSW,7.0,76.0,79,0.4,WSW,7,76.0,1.0,0.3,S,21.0,-0.0,2.0,0.2,SSW,12.0,27.0,1.0,,,,,,SW,on,50.0,5.0,8.0
Santa Monica Ocean Park,Monday-2-1PM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Santa Monica Ocean Park,"['Monday', 'December', 2, 2024, '1PM']",0.5,W,16.0,101.0,129,0.5,W,16,101.0,2.0,0.4,SW,17.0,34.0,0.0,0.3,S,12.0,-0.0,2.0,0.2,W,6.0,90.0,2.0,SW,on,49.0,10.0,8.0
Santa Monica Ocean Park,Friday-29-1PM,29 November 2024: 7:21PM,Los Angeles County,Los Angeles County,Santa Monica Ocean Park,"['Friday', 'November', 29, 2024, '1PM']",0.5,S,14.0,11.0,107,0.5,S,14,11.0,2.0,0.4,W,8.0,90.0,2.0,0.1,W,14.0,90.0,2.0,,,,,,N,cross-off,175.0,10.0,2.0
Santa Monica Ocean Park,Saturday-30-7PM,30 November 2024: 12:33PM,Los Angeles County,Los Angeles County,Santa Monica Ocean Park,"['Saturday', 'November', 30, 2024, '7PM']",0.4,SSW,13.0,14.0,58,0.4,SSW,13,14.0,1.0,0.2,W,7.0,90.0,2.0,0.1,SW,18.0,45.0,0.0,,,,,,NNW,glass,162.0,0.0,3.0
Santa Monica Ocean Park,Tuesday-26-10PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Ocean Park,"['Tuesday', 'November', 26, 2024, '10PM']",0.5,S,20.0,11.0,194,0.5,S,20,11.0,2.0,0.4,WSW,7.0,76.0,1.0,0.3,SSW,12.0,18.0,1.0,,,,,,SSW,glass,30.0,0.0,7.0
Santa Monica Ocean Park,Wednesday-27-10AM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Ocean Park,"['Wednesday', 'November', 27, 2024, '10AM']",0.6,S,18.0,9.0,232,0.6,S,18,9.0,2.0,0.4,WSW,6.0,76.0,1.0,0.2,SSW,12.0,27.0,1.0,,,,,,SW,glass,47.0,5.0,8.0
Santa Monica Ocean Park,Wednesday-27-1AM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Ocean Park,"['Wednesday', 'November', 27, 2024, '1AM']",0.6,S,19.0,9.0,273,0.6,S,19,9.0,2.0,0.4,WSW,7.0,76.0,1.0,0.3,SSW,12.0,18.0,1.0,,,,,,WSW,glass,61.0,5.0,7.0
Santa Monica Ocean Park,Wednesday-27-7PM,27 November 2024: 5:33PM,Los Angeles County,Los Angeles County,Santa Monica Ocean Park,"['Wednesday', 'November', 27, 2024, '7PM']",0.7,S,18.0,8.0,307,0.7,S,18,8.0,2.0,0.4,WSW,6.0,76.0,1.0,0.2,S,11.0,-0.0,2.0,,,,,,WSW,glass,61.0,5.0,7.0
Santa Monica Pier,Sunday-1-4PM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Santa Monica Pier,"['Sunday', 'December', 1, 2024, '4PM']",0.4,WNW,18.0,104.0,114,0.4,WNW,18,104.0,2.0,0.3,SSW,12.0,18.0,2.0,0.1,SW,16.0,45.0,1.0,,,,,,WSW,on,62.0,10.0,7.0
Santa Monica Pier,Tuesday-26-4PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Pier,"['Tuesday', 'November', 26, 2024, '4PM']",0.4,WSW,7.0,76.0,79,0.4,WSW,7,76.0,0.0,0.3,S,21.0,-0.0,3.0,0.2,SSW,12.0,27.0,2.0,,,,,,SW,on,49.0,5.0,8.0
Santa Monica Pier,Monday-2-1PM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Santa Monica Pier,"['Monday', 'December', 2, 2024, '1PM']",0.5,W,16.0,101.0,129,0.5,W,16,101.0,1.0,0.4,SW,17.0,34.0,1.0,0.3,S,12.0,-0.0,3.0,0.2,W,6.0,90.0,1.0,SW,on,49.0,10.0,8.0
Santa Monica Pier,Friday-29-1PM,29 November 2024: 7:21PM,Los Angeles County,Los Angeles County,Santa Monica Pier,"['Friday', 'November', 29, 2024, '1PM']",0.5,S,14.0,11.0,107,0.5,S,14,11.0,3.0,0.4,W,8.0,90.0,1.0,0.1,W,14.0,90.0,1.0,,,,,,N,cross-off,176.0,10.0,2.0
Santa Monica Pier,Saturday-30-7PM,30 November 2024: 12:33PM,Los Angeles County,Los Angeles County,Santa Monica Pier,"['Saturday', 'November', 30, 2024, '7PM']",0.4,SSW,13.0,14.0,58,0.4,SSW,13,14.0,2.0,0.2,W,7.0,90.0,1.0,0.1,SW,18.0,45.0,1.0,,,,,,NNW,glass,166.0,0.0,3.0
Santa Monica Pier,Tuesday-26-10PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Pier,"['Tuesday', 'November', 26, 2024, '10PM']",0.5,S,20.0,11.0,194,0.5,S,20,11.0,3.0,0.4,WSW,7.0,76.0,0.0,0.3,SSW,12.0,18.0,2.0,,,,,,SSW,glass,28.0,0.0,7.0
Santa Monica Pier,Wednesday-27-10AM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Pier,"['Wednesday', 'November', 27, 2024, '10AM']",0.6,S,18.0,9.0,232,0.6,S,18,9.0,3.0,0.4,WSW,6.0,76.0,0.0,0.2,SSW,12.0,27.0,2.0,,,,,,SW,glass,47.0,5.0,8.0
Santa Monica Pier,Wednesday-27-1AM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Pier,"['Wednesday', 'November', 27, 2024, '1AM']",0.6,S,19.0,9.0,273,0.6,S,19,9.0,3.0,0.4,WSW,7.0,76.0,0.0,0.3,SSW,12.0,18.0,2.0,,,,,,WSW,glass,60.0,5.0,7.0
Santa Monica Pier,Wednesday-27-7PM,27 November 2024: 5:33PM,Los Angeles County,Los Angeles County,Santa Monica Pier,"['Wednesday', 'November', 27, 2024, '7PM']",0.7,S,18.0,8.0,307,0.7,S,18,8.0,3.0,0.4,WSW,6.0,76.0,0.0,0.2,S,11.0,-0.0,3.0,,,,,,WSW,glass,61.0,5.0,7.0
Santa Monica Samo 20,Sunday-1-4PM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Santa Monica Samo 20,"['Sunday', 'December', 1, 2024, '4PM']",0.4,WNW,18.0,104.0,114,0.4,WNW,18,104.0,3.0,0.3,SSW,12.0,18.0,1.0,0.1,SW,16.0,45.0,0.0,,,,,,WSW,on,62.0,10.0,7.0
Santa Monica Samo 20,Tuesday-26-4PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Samo 20,"['Tuesday', 'November', 26, 2024, '4PM']",0.4,WSW,7.0,76.0,79,0.4,WSW,7,76.0,1.0,0.3,S,21.0,-0.0,2.0,0.2,SSW,12.0,27.0,1.0,,,,,,SW,on,49.0,5.0,8.0
Santa Monica Samo 20,Monday-2-1PM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Santa Monica Samo 20,"['Monday', 'December', 2, 2024, '1PM']",0.5,W,16.0,101.0,129,0.5,W,16,101.0,2.0,0.4,SW,17.0,34.0,0.0,0.3,S,12.0,-0.0,2.0,0.2,W,6.0,90.0,2.0,SW,on,49.0,10.0,8.0
